timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_lengh,tcp_flags,ttl
2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.12281217890602925

2026-01-01 15:55:29,ANOMALY,MEDIUM,162.159.133.234,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,162.159.133.234,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.189.173.18,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.189.173.18,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.189.173.18,192.168.1.5,6,Anomaly score = 0.1580608407300546

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.15877953008548923

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.1608876426544275

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.1542267382533335

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16150623435172784

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.11352573974974511

2026-01-01 15:55:29,ANOMALY,MEDIUM,104.199.241.202,192.168.1.5,6,Anomaly score = 0.156860223752952

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,104.199.241.202,6,Anomaly score = 0.14012669707471326

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:29,ANOMALY,MEDIUM,104.199.241.202,192.168.1.5,6,Anomaly score = 0.156860223752952

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.1592240841845543

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:29,ANOMALY,MEDIUM,20.189.173.18,192.168.1.5,6,Anomaly score = 0.1648137228850583

2026-01-01 15:55:29,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.15968496481157252

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.11352573974974511

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,174.129.192.181,6,Anomaly score = 0.15905497802713692

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,174.129.192.181,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,44.205.107.137,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,44.205.107.137,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.15968496481157252

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.15968496481157252

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.12281217890602925

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.15968496481157252

2026-01-01 15:55:30,ANOMALY,MEDIUM,174.129.192.181,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:30,ANOMALY,MEDIUM,44.205.107.137,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:30,ANOMALY,MEDIUM,3.223.24.212,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:30,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.15877953008548923

2026-01-01 15:55:30,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.1608876426544275

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.1542267382533335

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16150623435172784

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:30,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.13849031876377194

2026-01-01 15:55:31,ANOMALY,MEDIUM,162.159.133.234,192.168.1.5,6,Anomaly score = 0.1329509982388064

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,162.159.133.234,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:31,ANOMALY,MEDIUM,20.44.10.123,192.168.1.5,6,Anomaly score = 0.1592240841845543

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.13232842854865579

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.12281217890602925

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.223.24.212,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.223.24.212,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.223.24.212,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.223.24.212,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.223.24.212,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.15968496481157252

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.1598594126212185

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.223.24.212,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.1598594126212185

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.15086280086058673

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.15940813173142926

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.09109445318573473

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.44.10.123,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,162.159.133.234,192.168.1.5,6,Anomaly score = 0.16746340186357989

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,162.159.133.234,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,224.0.0.251,2,Anomaly score = 0.14370199031929765

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,155.133.225.21,6,Anomaly score = 0.15110297921221

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,3.213.254.103,192.168.1.5,6,Anomaly score = 0.0844663887196262

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.16133966071112443

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,3.213.254.103,6,Anomaly score = 0.1598594126212185

2026-01-01 15:55:31,ANOMALY,MEDIUM,20.189.173.18,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:31,ANOMALY,MEDIUM,20.189.173.18,192.168.1.5,6,Anomaly score = 0.156493968793727

2026-01-01 15:55:31,ANOMALY,MEDIUM,20.189.173.18,192.168.1.5,6,Anomaly score = 0.17532482279470712

2026-01-01 15:55:31,ANOMALY,MEDIUM,192.168.1.5,20.189.173.18,6,Anomaly score = 0.16034846892655852

